window,pool_size,fraction_fit,fraction_evaluate,malicious_clients,min_fit_clients,min_evaluate_clients,magnitude,warmup_rounds,to_keep,threshold,attack_name,strategy_name,dataset_name,num_rounds,sampling,alpha,beta
30,100,1,0,10,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,bulyan,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,bulyan,mnist,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,fltrust,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,fltrust,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,fltrust,mnist,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,fltrust,mnist,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,avg,cifar,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,avg,cifar,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,avg,cifar,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,avg,cifar,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,avg,cifar,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,avg,cifar,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,avg,cifar,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,avg,cifar,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,avg,cifar,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,avg,cifar,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,avg,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,avg,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,avg,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,avg,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,avg,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,avg,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,avg,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,avg,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,avg,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,avg,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,avg,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,avg,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,avg,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,avg,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,avg,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,avg,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,avg,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,avg,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,avg,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,avg,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,avg,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,avg,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,avg,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,avg,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,avg,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,avg,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,avg,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,avg,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,avg,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,avg,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,avg,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,avg,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,avg,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,avg,cifar,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,median,cifar,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,median,cifar,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,median,cifar,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,median,cifar,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,median,cifar,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,median,cifar,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,median,cifar,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,median,cifar,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,median,cifar,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,median,cifar,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,median,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,median,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,median,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,median,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,median,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,median,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,median,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,median,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,median,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,median,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,median,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,median,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,median,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,median,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,median,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,median,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,median,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,median,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,median,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,median,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,median,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,median,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,median,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,median,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,median,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,median,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,median,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,median,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,median,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,median,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,median,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,median,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,median,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,median,cifar,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,trimmedmean,cifar,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,trimmedmean,cifar,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,trimmedmean,cifar,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,trimmedmean,cifar,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,trimmedmean,cifar,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,trimmedmean,cifar,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,trimmedmean,cifar,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,trimmedmean,cifar,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,trimmedmean,cifar,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,trimmedmean,cifar,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,trimmedmean,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,trimmedmean,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,trimmedmean,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,trimmedmean,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,trimmedmean,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,trimmedmean,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,trimmedmean,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,trimmedmean,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,trimmedmean,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,trimmedmean,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,trimmedmean,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,trimmedmean,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,trimmedmean,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,trimmedmean,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,trimmedmean,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,trimmedmean,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,trimmedmean,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,trimmedmean,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,trimmedmean,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,trimmedmean,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,trimmedmean,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,trimmedmean,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,trimmedmean,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,trimmedmean,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,trimmedmean,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,trimmedmean,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,trimmedmean,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,trimmedmean,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,trimmedmean,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,trimmedmean,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,trimmedmean,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,trimmedmean,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,trimmedmean,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,trimmedmean,cifar,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,flanders,cifar,50,500,1,1
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,flanders,cifar,50,500,1,1
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,flanders,cifar,50,500,1,1
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,flanders,cifar,50,500,1,1
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,flanders,cifar,50,500,1,1
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,flanders,cifar,50,500,1,1
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,flanders,cifar,50,500,1,1
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,flanders,cifar,50,500,1,1
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,flanders,cifar,50,500,1,1
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,flanders,cifar,50,500,1,1
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,flanders,cifar,50,500,1,1
30,100,1,0,5,50,0,0,30,1,1e-05,lie,flanders,cifar,50,500,1,1
30,100,1,0,10,50,0,0,30,1,1e-05,lie,flanders,cifar,50,500,1,1
30,100,1,0,20,50,0,0,30,1,1e-05,lie,flanders,cifar,50,500,1,1
30,100,1,0,30,50,0,0,30,1,1e-05,lie,flanders,cifar,50,500,1,1
30,100,1,0,40,50,0,0,30,1,1e-05,lie,flanders,cifar,50,500,1,1
30,100,1,0,50,50,0,0,30,1,1e-05,lie,flanders,cifar,50,500,1,1
30,100,1,0,60,50,0,0,30,1,1e-05,lie,flanders,cifar,50,500,1,1
30,100,1,0,70,50,0,0,30,1,1e-05,lie,flanders,cifar,50,500,1,1
30,100,1,0,80,50,0,0,30,1,1e-05,lie,flanders,cifar,50,500,1,1
30,100,1,0,90,50,0,0,30,1,1e-05,lie,flanders,cifar,50,500,1,1
30,100,1,0,95,50,0,0,30,1,1e-05,lie,flanders,cifar,50,500,1,1
30,100,1,0,5,50,0,0,30,1,1e-05,fang,flanders,cifar,50,500,1,1
30,100,1,0,10,50,0,0,30,1,1e-05,fang,flanders,cifar,50,500,1,1
30,100,1,0,20,50,0,0,30,1,1e-05,fang,flanders,cifar,50,500,1,1
30,100,1,0,30,50,0,0,30,1,1e-05,fang,flanders,cifar,50,500,1,1
30,100,1,0,40,50,0,0,30,1,1e-05,fang,flanders,cifar,50,500,1,1
30,100,1,0,50,50,0,0,30,1,1e-05,fang,flanders,cifar,50,500,1,1
30,100,1,0,60,50,0,0,30,1,1e-05,fang,flanders,cifar,50,500,1,1
30,100,1,0,70,50,0,0,30,1,1e-05,fang,flanders,cifar,50,500,1,1
30,100,1,0,80,50,0,0,30,1,1e-05,fang,flanders,cifar,50,500,1,1
30,100,1,0,90,50,0,0,30,1,1e-05,fang,flanders,cifar,50,500,1,1
30,100,1,0,95,50,0,0,30,1,1e-05,fang,flanders,cifar,50,500,1,1
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,flanders,cifar,50,500,1,1
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,flanders,cifar,50,500,1,1
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,flanders,cifar,50,500,1,1
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,flanders,cifar,50,500,1,1
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,flanders,cifar,50,500,1,1
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,flanders,cifar,50,500,1,1
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,flanders,cifar,50,500,1,1
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,flanders,cifar,50,500,1,1
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,flanders,cifar,50,500,1,1
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,flanders,cifar,50,500,1,1
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,flanders,cifar,50,500,1,1
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,krum,cifar,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,krum,cifar,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,krum,cifar,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,krum,cifar,50,0,0,0
