window,pool_size,fraction_fit,fraction_evaluate,malicious_clients,min_fit_clients,min_evaluate_clients,magnitude,warmup_rounds,to_keep,threshold,attack_name,strategy_name,dataset_name,num_rounds,sampling,alpha,beta
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,krum,cifar,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,krum,cifar,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,krum,cifar,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,krum,cifar,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,krum,cifar,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,krum,cifar,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,krum,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,krum,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,krum,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,krum,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,krum,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,krum,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,krum,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,krum,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,krum,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,krum,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,krum,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,krum,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,krum,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,krum,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,krum,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,krum,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,krum,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,krum,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,krum,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,krum,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,krum,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,krum,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,krum,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,krum,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,krum,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,krum,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,krum,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,krum,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,krum,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,krum,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,krum,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,krum,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,krum,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,krum,cifar,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,bulyan,cifar,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,bulyan,cifar,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,bulyan,cifar,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,bulyan,cifar,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,bulyan,cifar,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,bulyan,cifar,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,bulyan,cifar,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,bulyan,cifar,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,bulyan,cifar,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,bulyan,cifar,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,bulyan,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,bulyan,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,bulyan,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,bulyan,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,bulyan,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,bulyan,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,bulyan,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,bulyan,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,bulyan,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,bulyan,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,bulyan,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,bulyan,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,bulyan,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,bulyan,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,bulyan,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,bulyan,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,bulyan,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,bulyan,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,bulyan,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,bulyan,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,bulyan,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,bulyan,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,bulyan,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,bulyan,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,bulyan,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,bulyan,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,bulyan,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,bulyan,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,bulyan,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,bulyan,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,bulyan,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,bulyan,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,bulyan,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,bulyan,cifar,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,fltrust,cifar,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,fltrust,cifar,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,fltrust,cifar,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,fltrust,cifar,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,fltrust,cifar,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,fltrust,cifar,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,fltrust,cifar,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,fltrust,cifar,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,fltrust,cifar,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,fltrust,cifar,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,fltrust,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,fltrust,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,fltrust,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,fltrust,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,fltrust,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,fltrust,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,fltrust,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,fltrust,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,fltrust,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,fltrust,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,fltrust,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,fltrust,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,fltrust,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,fltrust,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,fltrust,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,fltrust,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,fltrust,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,fltrust,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,fltrust,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,fltrust,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,fltrust,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,fltrust,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,fltrust,cifar,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,fltrust,cifar,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,fltrust,cifar,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,fltrust,cifar,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,fltrust,cifar,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,fltrust,cifar,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,fltrust,cifar,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,fltrust,cifar,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,fltrust,cifar,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,fltrust,cifar,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,fltrust,cifar,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,fltrust,cifar,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,avg,income,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,avg,income,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,avg,income,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,avg,income,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,avg,income,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,avg,income,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,avg,income,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,avg,income,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,avg,income,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,avg,income,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,avg,income,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,avg,income,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,avg,income,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,avg,income,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,avg,income,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,avg,income,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,avg,income,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,avg,income,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,avg,income,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,avg,income,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,avg,income,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,avg,income,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,avg,income,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,avg,income,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,avg,income,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,avg,income,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,avg,income,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,avg,income,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,avg,income,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,avg,income,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,avg,income,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,avg,income,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,avg,income,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,avg,income,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,avg,income,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,avg,income,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,avg,income,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,avg,income,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,avg,income,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,avg,income,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,avg,income,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,avg,income,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,avg,income,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,avg,income,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,median,income,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,median,income,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,median,income,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,median,income,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,median,income,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,median,income,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,median,income,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,median,income,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,median,income,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,median,income,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,median,income,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,median,income,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,median,income,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,median,income,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,median,income,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,median,income,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,median,income,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,median,income,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,median,income,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,median,income,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,median,income,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,median,income,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,median,income,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,median,income,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,median,income,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,median,income,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,median,income,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,median,income,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,median,income,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,median,income,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,median,income,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,median,income,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,median,income,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,minmax,median,income,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,minmax,median,income,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,minmax,median,income,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,minmax,median,income,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,minmax,median,income,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,minmax,median,income,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,minmax,median,income,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,minmax,median,income,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,minmax,median,income,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,minmax,median,income,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,minmax,median,income,50,0,0,0
30,100,1,0,5,50,0,10,30,1,1e-05,gaussian,trimmedmean,income,50,0,0,0
30,100,1,0,10,50,0,10,30,1,1e-05,gaussian,trimmedmean,income,50,0,0,0
30,100,1,0,20,50,0,10,30,1,1e-05,gaussian,trimmedmean,income,50,0,0,0
30,100,1,0,30,50,0,10,30,1,1e-05,gaussian,trimmedmean,income,50,0,0,0
30,100,1,0,40,50,0,10,30,1,1e-05,gaussian,trimmedmean,income,50,0,0,0
30,100,1,0,50,50,0,10,30,1,1e-05,gaussian,trimmedmean,income,50,0,0,0
30,100,1,0,60,50,0,10,30,1,1e-05,gaussian,trimmedmean,income,50,0,0,0
30,100,1,0,70,50,0,10,30,1,1e-05,gaussian,trimmedmean,income,50,0,0,0
30,100,1,0,80,50,0,10,30,1,1e-05,gaussian,trimmedmean,income,50,0,0,0
30,100,1,0,90,50,0,10,30,1,1e-05,gaussian,trimmedmean,income,50,0,0,0
30,100,1,0,95,50,0,10,30,1,1e-05,gaussian,trimmedmean,income,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,lie,trimmedmean,income,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,lie,trimmedmean,income,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,lie,trimmedmean,income,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,lie,trimmedmean,income,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,lie,trimmedmean,income,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,lie,trimmedmean,income,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,lie,trimmedmean,income,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,lie,trimmedmean,income,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,lie,trimmedmean,income,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,lie,trimmedmean,income,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,lie,trimmedmean,income,50,0,0,0
30,100,1,0,5,50,0,0,30,1,1e-05,fang,trimmedmean,income,50,0,0,0
30,100,1,0,10,50,0,0,30,1,1e-05,fang,trimmedmean,income,50,0,0,0
30,100,1,0,20,50,0,0,30,1,1e-05,fang,trimmedmean,income,50,0,0,0
30,100,1,0,30,50,0,0,30,1,1e-05,fang,trimmedmean,income,50,0,0,0
30,100,1,0,40,50,0,0,30,1,1e-05,fang,trimmedmean,income,50,0,0,0
30,100,1,0,50,50,0,0,30,1,1e-05,fang,trimmedmean,income,50,0,0,0
30,100,1,0,60,50,0,0,30,1,1e-05,fang,trimmedmean,income,50,0,0,0
30,100,1,0,70,50,0,0,30,1,1e-05,fang,trimmedmean,income,50,0,0,0
30,100,1,0,80,50,0,0,30,1,1e-05,fang,trimmedmean,income,50,0,0,0
30,100,1,0,90,50,0,0,30,1,1e-05,fang,trimmedmean,income,50,0,0,0
30,100,1,0,95,50,0,0,30,1,1e-05,fang,trimmedmean,income,50,0,0,0
