-3.7944286,-3.7944286,-3.7944286,-3.7944286,0.3276875,-3.7944286,-4.110597,8.461108,-3.7944286,9.463623,-3.7944286,-5.669543,-3.7944286
-3.858303,-3.858303,-3.858303,-3.858303,0.26381302,-3.858303,-4.174472,8.397234,-3.858303,9.399749,-3.858303,-5.7334175,-3.858303
-3.8050833,-3.8050833,-3.8050833,-3.8050833,0.3170328,-3.8050833,-4.121252,8.450454,-3.8050833,9.452969,-3.8050833,-5.6801977,-3.8050833
-3.8374114,-3.8374114,-3.8374114,-3.8374114,0.2847047,-3.8374114,-4.15358,8.418125,-3.8374114,9.420641,-3.8374114,-5.7125254,-3.8374114
-3.8136804,-3.8136804,-3.8136804,-3.8136804,0.30843568,-3.8136804,-4.129849,8.441856,-3.8136804,9.444371,-3.8136804,-5.6887946,-3.8136804
-3.8273315,-3.8273315,-3.8273315,-3.8273315,0.29478455,-3.8273315,-4.1435003,8.4282055,-3.8273315,9.43072,-3.8273315,-5.702446,-3.8273315
-3.809531,-3.809531,-3.809531,-3.809531,0.31258512,-3.809531,-4.1256995,8.446006,-3.809531,9.448521,-3.809531,-5.684645,-3.809531
-3.83052,-3.83052,-3.83052,-3.83052,0.29159617,-3.83052,-4.1466885,8.425017,-3.83052,9.427532,-3.83052,-5.705634,-3.83052
-3.8315141,-3.8315141,-3.8315141,-3.8315141,0.29060197,-3.8315141,-4.1476827,8.424023,-3.8315141,9.4265375,-3.8315141,-5.7066283,-3.8315141
-3.8400993,-3.8400993,-3.8400993,-3.8400993,0.28201675,-3.8400993,-4.156268,8.415438,-3.8400993,9.417953,-3.8400993,-5.715214,-3.8400993
-3.846545,-3.846545,-3.846545,-3.846545,0.2755711,-3.846545,-4.1627135,8.408992,-3.846545,9.411507,-3.846545,-5.721659,-3.846545
-3.8420978,-3.8420978,-3.8420978,-3.8420978,0.28001833,-3.8420978,-4.1582665,8.413439,-3.8420978,9.415955,-3.8420978,-5.7172117,-3.8420978
-3.8415844,-3.8415844,-3.8415844,-3.8415844,0.28053164,-3.8415844,-4.157753,8.413953,-3.8415844,9.416468,-3.8415844,-5.7166986,-3.8415844
-3.8243263,-3.8243263,-3.8243263,-3.8243263,0.2977898,-3.8243263,-4.140495,8.4312105,-3.8243263,9.433725,-3.8243263,-5.6994405,-3.8243263
-3.8187907,-3.8187907,-3.8187907,-3.8187907,0.3033254,-3.8187907,-4.134959,8.436747,-3.8187907,9.439261,-3.8187907,-5.693905,-3.8187907
-3.8296087,-3.8296087,-3.8296087,-3.8296087,0.2925074,-3.8296087,-4.145777,8.425928,-3.8296087,9.428443,-3.8296087,-5.704723,-3.8296087
-3.794293,-3.794293,-3.794293,-3.794293,0.32782316,-3.794293,-4.1104617,8.461245,-3.794293,9.463758,-3.794293,-5.669407,-3.794293
-3.7913241,-3.7913241,-3.7913241,-3.7913241,0.33079195,-3.7913241,-4.107493,8.464212,-3.7913241,9.466728,-3.7913241,-5.666438,-3.7913241
-3.8129473,-3.8129473,-3.8129473,-3.8129473,0.30916882,-3.8129473,-4.129116,8.44259,-3.8129473,9.445105,-3.8129473,-5.6880617,-3.8129473
-3.822779,-3.822779,-3.822779,-3.822779,0.29933715,-3.822779,-4.1389475,8.432758,-3.822779,9.435273,-3.822779,-5.697893,-3.822779
-3.850674,-3.850674,-3.850674,-3.850674,0.27144217,-3.850674,-4.1668425,8.404863,-3.850674,9.407378,-3.850674,-5.725788,-3.850674
-3.8137496,-3.8137496,-3.8137496,-3.8137496,0.30836654,-3.8137496,-4.129918,8.441788,-3.8137496,9.444303,-3.8137496,-5.6888638,-3.8137496
-3.8016233,-3.8016233,-3.8016233,-3.8016233,0.32049274,-3.8016233,-4.117792,8.453914,-3.8016233,9.456429,-3.8016233,-5.676738,-3.8016233
-3.8135688,-3.8135688,-3.8135688,-3.8135688,0.30854726,-3.8135688,-4.1297374,8.441968,-3.8135688,9.444483,-3.8135688,-5.688683,-3.8135688
-3.8235214,-3.8235214,-3.8235214,-3.8235214,0.2985947,-3.8235214,-4.13969,8.432015,-3.8235214,9.43453,-3.8235214,-5.6986356,-3.8235214
-3.8343313,-3.8343313,-3.8343313,-3.8343313,0.2877848,-3.8343313,-4.1505,8.4212055,-3.8343313,9.42372,-3.8343313,-5.7094455,-3.8343313
-3.792453,-3.792453,-3.792453,-3.792453,0.32966304,-3.792453,-4.1086216,8.463084,-3.792453,9.465599,-3.792453,-5.6675673,-3.792453
-3.8424695,-3.8424695,-3.8424695,-3.8424695,0.27964664,-3.8424695,-4.158638,8.413068,-3.8424695,9.415583,-3.8424695,-5.7175837,-3.8424695
-3.841529,-3.841529,-3.841529,-3.841529,0.2805872,-3.841529,-4.1576977,8.414008,-3.841529,9.416523,-3.841529,-5.7166433,-3.841529
-3.8539612,-3.8539612,-3.8539612,-3.8539612,0.26815486,-3.8539612,-4.17013,8.401576,-3.8539612,9.404091,-3.8539612,-5.7290754,-3.8539612
-3.853555,-3.853555,-3.853555,-3.853555,0.26856112,-3.853555,-4.1697235,8.401982,-3.853555,9.404497,-3.853555,-5.728669,-3.853555
-3.835189,-3.835189,-3.835189,-3.835189,0.28692698,-3.835189,-4.1513577,8.420348,-3.835189,9.422863,-3.835189,-5.7103033,-3.835189
-3.794857,-3.794857,-3.794857,-3.794857,0.32725906,-3.794857,-4.111026,8.46068,-3.794857,9.463195,-3.794857,-5.6699715,-3.794857
-3.8546352,-3.8546352,-3.8546352,-3.8546352,0.26748085,-3.8546352,-4.170804,8.400902,-3.8546352,9.403417,-3.8546352,-5.7297497,-3.8546352
-3.8006618,-3.8006618,-3.8006618,-3.8006618,0.3214543,-3.8006618,-4.1168303,8.454875,-3.8006618,9.45739,-3.8006618,-5.675776,-3.8006618
-3.8213894,-3.8213894,-3.8213894,-3.8213894,0.30072665,-3.8213894,-4.137558,8.434148,-3.8213894,9.436663,-3.8213894,-5.6965036,-3.8213894
-3.8356125,-3.8356125,-3.8356125,-3.8356125,0.28650355,-3.8356125,-4.151781,8.419925,-3.8356125,9.42244,-3.8356125,-5.7107267,-3.8356125
-3.826175,-3.826175,-3.826175,-3.826175,0.2959411,-3.826175,-4.1423435,8.429362,-3.826175,9.431877,-3.826175,-5.701289,-3.826175
-3.843993,-3.843993,-3.843993,-3.843993,0.27812314,-3.843993,-4.1601615,8.411544,-3.843993,9.414059,-3.843993,-5.719107,-3.843993
-3.829889,-3.829889,-3.829889,-3.829889,0.29222703,-3.829889,-4.1460576,8.425648,-3.829889,9.428163,-3.829889,-5.7050033,-3.829889
-3.8539698,-3.8539698,-3.8539698,-3.8539698,0.26814628,-3.8539698,-4.1701384,8.401567,-3.8539698,9.404082,-3.8539698,-5.729084,-3.8539698
-3.7952454,-3.7952454,-3.7952454,-3.7952454,0.32687068,-3.7952454,-4.111414,8.460292,-3.7952454,9.462807,-3.7952454,-5.6703596,-3.7952454
-3.796487,-3.796487,-3.796487,-3.796487,0.325629,-3.796487,-4.1126556,8.45905,-3.796487,9.461565,-3.796487,-5.6716013,-3.796487
-3.8428993,-3.8428993,-3.8428993,-3.8428993,0.27921677,-3.8428993,-4.159068,8.412638,-3.8428993,9.415153,-3.8428993,-5.718014,-3.8428993
-3.831918,-3.831918,-3.831918,-3.831918,0.2901981,-3.831918,-4.1480865,8.423619,-3.831918,9.426134,-3.831918,-5.707032,-3.831918
-3.8144991,-3.8144991,-3.8144991,-3.8144991,0.30761695,-3.8144991,-4.1306677,8.441038,-3.8144991,9.443553,-3.8144991,-5.6896133,-3.8144991
-3.8127048,-3.8127048,-3.8127048,-3.8127048,0.3094113,-3.8127048,-4.1288733,8.442832,-3.8127048,9.445347,-3.8127048,-5.687819,-3.8127048
-3.7982063,-3.7982063,-3.7982063,-3.7982063,0.32390976,-3.7982063,-4.114375,8.457331,-3.7982063,9.459846,-3.7982063,-5.673321,-3.7982063
-3.8106687,-3.8106687,-3.8106687,-3.8106687,0.31144738,-3.8106687,-4.1268373,8.444868,-3.8106687,9.447383,-3.8106687,-5.685783,-3.8106687
-3.8521132,-3.8521132,-3.8521132,-3.8521132,0.27000284,-3.8521132,-4.168282,8.403423,-3.8521132,9.405939,-3.8521132,-5.727227,-3.8521132
-3.804119,-3.804119,-3.804119,-3.804119,0.31799698,-3.804119,-4.120288,8.451418,-3.804119,9.453933,-3.804119,-5.6792336,-3.804119
-3.828024,-3.828024,-3.828024,-3.828024,0.29409218,-3.828024,-4.1441927,8.427513,-3.828024,9.430028,-3.828024,-5.7031384,-3.828024
-3.8135898,-3.8135898,-3.8135898,-3.8135898,0.30852628,-3.8135898,-4.1297584,8.441947,-3.8135898,9.444462,-3.8135898,-5.688704,-3.8135898
-3.8579097,-3.8579097,-3.8579097,-3.8579097,0.2642064,-3.8579097,-4.1740785,8.397627,-3.8579097,9.400143,-3.8579097,-5.7330236,-3.8579097
-3.8476024,-3.8476024,-3.8476024,-3.8476024,0.27451372,-3.8476024,-4.163771,8.407934,-3.8476024,9.41045,-3.8476024,-5.7227163,-3.8476024
-3.8593023,-3.8593023,-3.8593023,-3.8593023,0.2628138,-3.8593023,-4.175471,8.3962345,-3.8593023,9.398749,-3.8593023,-5.7344165,-3.8593023
-3.8288422,-3.8288422,-3.8288422,-3.8288422,0.29327393,-3.8288422,-4.145011,8.426695,-3.8288422,9.42921,-3.8288422,-5.7039566,-3.8288422
-3.8392098,-3.8392098,-3.8392098,-3.8392098,0.2829063,-3.8392098,-4.1553783,8.416327,-3.8392098,9.418842,-3.8392098,-5.714324,-3.8392098
-3.8441665,-3.8441665,-3.8441665,-3.8441665,0.27794957,-3.8441665,-4.160335,8.41137,-3.8441665,9.413885,-3.8441665,-5.7192807,-3.8441665
-3.8634741,-3.8634741,-3.8634741,-3.8634741,0.25864196,-3.8634741,-4.1796427,8.392063,-3.8634741,9.394578,-3.8634741,-5.7385883,-3.8634741
-3.8450418,-3.8450418,-3.8450418,-3.8450418,0.27707434,-3.8450418,-4.1612105,8.410496,-3.8450418,9.41301,-3.8450418,-5.7201557,-3.8450418
-3.8132102,-3.8132102,-3.8132102,-3.8132102,0.30890584,-3.8132102,-4.129379,8.442327,-3.8132102,9.444841,-3.8132102,-5.6883245,-3.8132102
-3.8447132,-3.8447132,-3.8447132,-3.8447132,0.27740288,-3.8447132,-4.160882,8.410824,-3.8447132,9.413339,-3.8447132,-5.7198277,-3.8447132
-3.8124876,-3.8124876,-3.8124876,-3.8124876,0.3096285,-3.8124876,-4.1286564,8.443049,-3.8124876,9.445564,-3.8124876,-5.687602,-3.8124876
-3.8577254,-3.8577254,-3.8577254,-3.8577254,0.2643907,-3.8577254,-4.173894,8.397812,-3.8577254,9.400327,-3.8577254,-5.7328396,-3.8577254
-3.8508515,-3.8508515,-3.8508515,-3.8508515,0.27126455,-3.8508515,-4.1670203,8.404686,-3.8508515,9.4072,-3.8508515,-5.7259655,-3.8508515
-3.7954507,-3.7954507,-3.7954507,-3.7954507,0.3266654,-3.7954507,-4.1116195,8.460087,-3.7954507,9.462601,-3.7954507,-5.6705647,-3.7954507
-3.8483036,-3.8483036,-3.8483036,-3.8483036,0.27381253,-3.8483036,-4.164472,8.407233,-3.8483036,9.409748,-3.8483036,-5.7234178,-3.8483036
-3.8504667,-3.8504667,-3.8504667,-3.8504667,0.27164936,-3.8504667,-4.1666355,8.40507,-3.8504667,9.407585,-3.8504667,-5.725581,-3.8504667
-3.8455458,-3.8455458,-3.8455458,-3.8455458,0.27657032,-3.8455458,-4.1617146,8.409991,-3.8455458,9.412506,-3.8455458,-5.72066,-3.8455458
-3.8064554,-3.8064554,-3.8064554,-3.8064554,0.31566072,-3.8064554,-4.122624,8.449081,-3.8064554,9.451596,-3.8064554,-5.6815696,-3.8064554
-3.8331332,-3.8331332,-3.8331332,-3.8331332,0.28898287,-3.8331332,-4.149302,8.422403,-3.8331332,9.424919,-3.8331332,-5.708247,-3.8331332
-3.82965,-3.82965,-3.82965,-3.82965,0.29246616,-3.82965,-4.1458187,8.425887,-3.82965,9.428402,-3.82965,-5.7047644,-3.82965
-3.8105907,-3.8105907,-3.8105907,-3.8105907,0.31152534,-3.8105907,-4.1267595,8.444946,-3.8105907,9.447461,-3.8105907,-5.685705,-3.8105907
-3.806339,-3.806339,-3.806339,-3.806339,0.31577706,-3.806339,-4.1225076,8.449198,-3.806339,9.451713,-3.806339,-5.681453,-3.806339
-3.794608,-3.794608,-3.794608,-3.794608,0.32750797,-3.794608,-4.110777,8.460929,-3.794608,9.463444,-3.794608,-5.6697226,-3.794608
-3.8298757,-3.8298757,-3.8298757,-3.8298757,0.29224038,-3.8298757,-4.1460443,8.425661,-3.8298757,9.428176,-3.8298757,-5.70499,-3.8298757
-3.8260288,-3.8260288,-3.8260288,-3.8260288,0.29608727,-3.8260288,-4.1421976,8.429508,-3.8260288,9.432023,-3.8260288,-5.7011433,-3.8260288
-3.7987387,-3.7987387,-3.7987387,-3.7987387,0.32337737,-3.7987387,-4.1149073,8.456799,-3.7987387,9.459313,-3.7987387,-5.673853,-3.7987387
-3.8218796,-3.8218796,-3.8218796,-3.8218796,0.30023646,-3.8218796,-4.138048,8.433658,-3.8218796,9.4361725,-3.8218796,-5.696994,-3.8218796
-3.792284,-3.792284,-3.792284,-3.792284,0.32983208,-3.792284,-4.108453,8.463253,-3.792284,9.465768,-3.792284,-5.6673985,-3.792284
-3.847461,-3.847461,-3.847461,-3.847461,0.2746551,-3.847461,-4.1636295,8.408076,-3.847461,9.410591,-3.847461,-5.722575,-3.847461
-3.8506153,-3.8506153,-3.8506153,-3.8506153,0.27150083,-3.8506153,-4.166784,8.404922,-3.8506153,9.407436,-3.8506153,-5.7257295,-3.8506153
-3.8117614,-3.8117614,-3.8117614,-3.8117614,0.3103547,-3.8117614,-4.12793,8.443775,-3.8117614,9.446291,-3.8117614,-5.6868753,-3.8117614
-3.7979753,-3.7979753,-3.7979753,-3.7979753,0.3241408,-3.7979753,-4.114144,8.4575615,-3.7979753,9.460076,-3.7979753,-5.6730895,-3.7979753
-3.8072422,-3.8072422,-3.8072422,-3.8072422,0.31487393,-3.8072422,-4.1234107,8.448295,-3.8072422,9.4508095,-3.8072422,-5.6823564,-3.8072422
-3.8077188,-3.8077188,-3.8077188,-3.8077188,0.31439734,-3.8077188,-4.1238875,8.447819,-3.8077188,9.450333,-3.8077188,-5.6828327,-3.8077188
-3.8139524,-3.8139524,-3.8139524,-3.8139524,0.30816364,-3.8139524,-4.130121,8.441585,-3.8139524,9.444099,-3.8139524,-5.689067,-3.8139524
-3.8042061,-3.8042061,-3.8042061,-3.8042061,0.31790996,-3.8042061,-4.1203747,8.451331,-3.8042061,9.453846,-3.8042061,-5.6793203,-3.8042061
-3.8408024,-3.8408024,-3.8408024,-3.8408024,0.28131366,-3.8408024,-4.156971,8.414735,-3.8408024,9.41725,-3.8408024,-5.7159166,-3.8408024
-3.8006544,-3.8006544,-3.8006544,-3.8006544,0.32146168,-3.8006544,-4.116823,8.454883,-3.8006544,9.457397,-3.8006544,-5.675769,-3.8006544
-3.8345027,-3.8345027,-3.8345027,-3.8345027,0.2876134,-3.8345027,-4.1506715,8.421034,-3.8345027,9.42355,-3.8345027,-5.7096167,-3.8345027
-3.8308403,-3.8308403,-3.8308403,-3.8308403,0.29127574,-3.8308403,-4.147009,8.424697,-3.8308403,9.427212,-3.8308403,-5.7059546,-3.8308403
-3.792065,-3.792065,-3.792065,-3.792065,0.33005118,-3.792065,-4.1082335,8.463472,-3.792065,9.465987,-3.792065,-5.667179,-3.792065
-3.8291547,-3.8291547,-3.8291547,-3.8291547,0.29296136,-3.8291547,-4.1453233,8.426382,-3.8291547,9.428897,-3.8291547,-5.704269,-3.8291547
-3.8195,-3.8195,-3.8195,-3.8195,0.30261612,-3.8195,-4.1356688,8.436037,-3.8195,9.438552,-3.8195,-5.6946144,-3.8195
-3.8295586,-3.8295586,-3.8295586,-3.8295586,0.29255748,-3.8295586,-4.145727,8.425979,-3.8295586,9.4284935,-3.8295586,-5.704673,-3.8295586
-3.7930796,-3.7930796,-3.7930796,-3.7930796,0.32903647,-3.7930796,-4.109248,8.462458,-3.7930796,9.4649725,-3.7930796,-5.668194,-3.7930796
-3.8579388,-3.8579388,-3.8579388,-3.8579388,0.26417732,-3.8579388,-4.1741076,8.397598,-3.8579388,9.400113,-3.8579388,-5.733053,-3.8579388
-3.8462503,-3.8462503,-3.8462503,-3.8462503,0.2758658,-3.8462503,-4.162419,8.4092865,-3.8462503,9.411801,-3.8462503,-5.7213645,-3.8462503
-3.8508055,-3.8508055,-3.8508055,-3.8508055,0.27131057,-3.8508055,-4.166974,8.404732,-3.8508055,9.407247,-3.8508055,-5.7259197,-3.8508055
